Id,PcsId,StageId,StageRaceId,StageRace,Name,RaceDate,RaceType,Distance,Elevation,Duration,Status,ProfileImageUrl,PointsScale,UciScale,ParcoursType,ProfileScore,RaceRanking,StartlistQuality,DecidingMethod,Classification,Category,PcsUrl,WcsUrl,PointsRetrieved,ResultsRetrieved,StartListRetrieved,DetailsCompleted,GameOrganized,Error,Updated
drentse-acht-van-westerveld/2024,drentse-8-van-dwingeloo1/2024,NULL,NULL,0,Drentse Acht van Westerveld,2024-03-09 00:00:00.000,One-day race,128,149,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ef/drentse-8-van-dwingeloo-2024-result-profile.jpg,F-1.1,UCI.WE.1,1,0,72,208,Sprintof20riders,1.1,WE - Women Elite,https://www.procyclingstats.com/race/drentse-8-van-dwingeloo1/2024,https://www.worldcyclingstats.com/en/race/drentse-acht-van-westerveld/2024,0,0,0,1,NULL,NULL,2025-01-28 13:23:09.6794360
druivenkoers-overijse/2024,druivenkoers-overijse/2024,NULL,NULL,0,Druivenkoers Overijse,2024-08-23 00:00:00.000,One-day race,206,2282,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ee/druivenkoers-overijse-2024-result-profile.jpg,1.1,UCI.WR.1,2,85,118,183,?-letusknow!,1.1,ME - Men Elite,https://www.procyclingstats.com/race/druivenkoers-overijse/2024,https://www.worldcyclingstats.com/en/race/druivenkoers-overijse/2024,0,0,0,1,NULL,NULL,2025-01-28 13:23:12.9227200
duracell-dwars-door-het-hageland/2024,dwars-door-het-hageland/2024,NULL,NULL,0,Duracell Dwars door het Hageland,2024-06-08 00:00:00.000,One-day race,178,1132,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ea/dwars-door-het-hageland-2024-result-profile-n2.png,1.PRO,UCI.WR.Pro,3,24,123,171,Sprintàdeux,1.Pro,ME - Men Elite,https://www.procyclingstats.com/race/dwars-door-het-hageland/2024,https://www.worldcyclingstats.com/en/race/duracell-dwars-door-het-hageland/2024,1,0,0,0,NULL,NULL,2025-02-07 07:28:46.6126930
duracell-dwars-door-het-hageland/2025,dwars-door-het-hageland/2025,NULL,NULL,0,Duracell Dwars door het Hageland,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:01:36.5457270
durango-durango-emakumeen-saria/2024,durango-durango-emakumeen-saria/2024,NULL,NULL,0,Durango-Durango Emakumeen Saria,2024-05-14 00:00:00.000,One-day race,113,1409,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/da/durango-durango-emakumeen-saria-2024-result-profile.png,F-1.1,UCI.WE.1,2,105,41,464,2kmsolo,1.1,WE - Women Elite,https://www.procyclingstats.com/race/durango-durango-emakumeen-saria/2024,https://www.worldcyclingstats.com/en/race/durango-durango-emakumeen-saria/2024,0,0,0,1,NULL,NULL,2025-01-28 13:23:19.4564300
durango-durango-emakumeen-saria/2025,durango-durango-emakumeen-saria/2025,NULL,NULL,0,Durango-Durango Emakumeen Saria,2025-05-20 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,F-1.1,UCI.WE.1,0,NULL,NULL,NULL,?-letusknow!,1.1,WE - Women Elite,https://www.procyclingstats.com/race/durango-durango-emakumeen-saria/2025,https://www.worldcyclingstats.com/en/race/durango-durango-emakumeen-saria/2025,0,0,0,0,NULL,NULL,2025-02-06 20:01:37.7524290
dwars-door-de-westhoek/2024,dwars-door-de-westhoek/2024,NULL,NULL,0,Dwars door de Westhoek,2024-06-02 00:00:00.000,One-day race,134,829,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ce/dwars-door-de-westhoek-2024-result-profile.jpg,F-1.1,UCI.WE.1,2,6,74,211,?-letusknow!,1.1,WE - Women Elite,https://www.procyclingstats.com/race/dwars-door-de-westhoek/2024,https://www.worldcyclingstats.com/en/race/dwars-door-de-westhoek/2024,0,0,0,1,NULL,NULL,2025-01-28 13:23:22.6980220
dwars-door-de-westhoek/2025,dwars-door-de-westhoek/2025,NULL,NULL,0,Dwars door de Westhoek,2025-06-08 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,F-1.1,UCI.WE.1,0,NULL,NULL,NULL,?-letusknow!,1.1,WE - Women Elite,https://www.procyclingstats.com/race/dwars-door-de-westhoek/2025,https://www.worldcyclingstats.com/en/race/dwars-door-de-westhoek/2025,0,0,0,0,NULL,NULL,2025-02-06 20:01:38.9651520
dwars-door-het-hageland-vrouwen/2024,elmos-dwars-door-het-hageland/2024,NULL,NULL,0,Elmos Dwars door het Hageland,2024-06-08 00:00:00.000,One-day race,128,787,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ca/elmos-dwars-door-het-hageland-2024-result-profile.jpg,F-1.1,UCI.WE.1,3,18,47,423,Sprintofsmallgroup,1.1,WE - Women Elite,https://www.procyclingstats.com/race/elmos-dwars-door-het-hageland/2024,https://www.worldcyclingstats.com/en/race/dwars-door-het-hageland-vrouwen/2024,0,0,0,1,NULL,NULL,2025-01-30 15:03:59.3540010
dwars-door-het-hageland-vrouwen/2025,elmos-dwars-door-het-hageland/2025,NULL,NULL,0,Elmos Dwars door het Hageland,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:01:40.2932850
dwars-door-vlaanderen/2024,dwars-door-vlaanderen/2024,NULL,NULL,0,Dwars door Vlaanderen,2024-03-27 00:00:00.000,One-day race,189,1498,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/dc/dwars-door-vlaanderen-2024-result-profile.jpg,1.WT.B,UCI.WR.C3,2,43,25,729,7kmsolo,1.UWT,ME - Men Elite,https://www.procyclingstats.com/race/dwars-door-vlaanderen/2024,https://www.worldcyclingstats.com/en/race/dwars-door-vlaanderen/2024,1,0,0,0,NULL,NULL,2025-02-07 07:28:49.3027870
dwars-door-vlaanderen/2025,dwars-door-vlaanderen/2025,NULL,NULL,0,Dwars door Vlaanderen,2025-04-02 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,1.WT.B,UCI.WR.C3,0,NULL,NULL,434,?-letusknow!,1.UWT,ME - Men Elite,https://www.procyclingstats.com/race/dwars-door-vlaanderen/2025,https://www.worldcyclingstats.com/en/race/dwars-door-vlaanderen/2025,0,0,0,0,NULL,NULL,2025-02-06 20:01:41.4996900
dwars-door-vlaanderen-dames/2024,dwars-door-vlaanderen-we/2024,NULL,NULL,0,Dwars door Vlaanderen,2024-03-27 00:00:00.000,One-day race,114,1008,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/af/dwars-door-vlaanderen-we-2024-result-profile.jpg,F-1.PRO,UCI.WE.Pro,2,36,21,964,Sprintàdeux,1.Pro,WE - Women Elite,https://www.procyclingstats.com/race/dwars-door-vlaanderen-we/2024,https://www.worldcyclingstats.com/en/race/dwars-door-vlaanderen-dames/2024,0,0,0,1,NULL,NULL,2025-01-28 13:23:35.8163490
dwars-door-vlaanderen-dames/2025,dwars-door-vlaanderen-we/2025,NULL,NULL,0,Dwars door Vlaanderen,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:01:42.7919710
e3-saxo-classic/2024,e3-harelbeke-junioren/2024,NULL,NULL,0,E3 Saxo Classic,2024-04-27 00:00:00.000,One-day race,118,940,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ee/e3-harelbeke-junioren-2024-result-profile.png,J-1.1,,2,41,NULL,NULL,Sprintoflargegroup,1.1,MJ - Men Juniors,https://www.procyclingstats.com/race/e3-harelbeke-junioren/2024,https://www.worldcyclingstats.com/en/race/e3-saxo-classic/2024,0,0,0,1,NULL,NULL,2025-01-30 15:04:00.6148130
e3-saxo-classic/2025,e3-harelbeke/2025,NULL,NULL,0,E3 Saxo Classic,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:01:44.1095020
e3-saxo-classic-junioren/2024,e3-harelbeke-junioren/2024,NULL,NULL,0,E3 Saxo Classic Junioren,2024-04-27 00:00:00.000,One-day race,118,940,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ee/e3-harelbeke-junioren-2024-result-profile.png,J-1.1,,2,41,NULL,NULL,Sprintoflargegroup,1.1,MJ - Men Juniors,https://www.procyclingstats.com/race/e3-harelbeke-junioren/2024,https://www.worldcyclingstats.com/en/race/e3-saxo-classic-junioren/2024,0,0,0,1,NULL,NULL,2025-02-01 13:07:08.9733110
e3-saxo-classic-junioren/2025,NULL,NULL,NULL,0,E3 Saxo Classic Junioren,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:01:45.4311540
elfsteden-race/2024,elfsteden-race/2024,NULL,NULL,0,Visit Friesland Elfsteden Race,2024-10-02 00:00:00.000,One-day race,200,121,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/fc/elfsteden-race-2024-result-profile.jpg,1.1,UCI.WR.1,1,0,152,123,4kmsolo,1.1,ME - Men Elite,https://www.procyclingstats.com/race/elfsteden-race/2024,https://www.worldcyclingstats.com/en/race/elfsteden-race/2024,1,0,0,0,0,NULL,2025-02-07 07:28:51.8220860
epz-omloop-van-borsele/2024,epz-omloop-van-borsele/2024,NULL,NULL,0,EPZ Omloop van Borsele,2024-04-21 00:00:00.000,One-day race,134,67,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/bb/epz-omloop-van-borsele-2024-result-profile.jpg,J-1.1,,1,0,NULL,NULL,Sprintofsmallgroup,1.1,MJ - Men Juniors,https://www.procyclingstats.com/race/epz-omloop-van-borsele/2024,https://www.worldcyclingstats.com/en/race/epz-omloop-van-borsele/2024,0,0,0,1,NULL,NULL,2025-01-28 13:23:48.9044310
epz-omloop-van-borsele/2025,epz-omloop-van-borsele/2025,NULL,NULL,0,EPZ Omloop van Borsele,2025-04-27 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,J-1.1,,0,NULL,NULL,NULL,?-letusknow!,1.1,MJ - Men Juniors,https://www.procyclingstats.com/race/epz-omloop-van-borsele/2025,https://www.worldcyclingstats.com/en/race/epz-omloop-van-borsele/2025,0,0,0,0,NULL,NULL,2025-02-06 20:01:46.6442340
epz-omloop-van-borsele-dames-junioren/2024,omloop-van-borsele/2024,NULL,NULL,0,EPZ Omloop van Borsele,2024-04-20 00:00:00.000,One-day race,134,87,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ad/omloop-van-borsele-2024-result-profile.png,F-1.1,UCI.WE.1,1,0,96,114,Sprintof3riders,1.1,WE - Women Elite,https://www.procyclingstats.com/race/omloop-van-borsele/2024,https://www.worldcyclingstats.com/en/race/epz-omloop-van-borsele-dames-junioren/2024,0,0,0,1,NULL,NULL,2025-01-28 13:23:55.4625550
epz-omloop-van-borsele-dames-junioren/2025,epz-omloop-van-borsele/2025,NULL,NULL,0,EPZ Omloop van Borsele,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:01:47.9422220
epz-omloop-van-borsele-junioren/2024,omloop-van-borsele/2024,NULL,NULL,0,EPZ Omloop van Borsele,2024-04-20 00:00:00.000,One-day race,134,87,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ad/omloop-van-borsele-2024-result-profile.png,F-1.1,UCI.WE.1,1,0,96,114,Sprintof3riders,1.1,WE - Women Elite,https://www.procyclingstats.com/race/omloop-van-borsele/2024,https://www.worldcyclingstats.com/en/race/epz-omloop-van-borsele-junioren/2024,0,0,0,1,NULL,NULL,2025-01-28 13:24:02.1287460
epz-omloop-van-borsele-junioren/2025,epz-omloop-van-borsele/2025,NULL,NULL,0,EPZ Omloop van Borsele,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:01:49.2305760
eschborn-frankfurt/2024,eschborn-frankfurt/2024,NULL,NULL,0,Eschborn - Frankfurt,2024-05-01 00:00:00.000,One-day race,202,2939,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ec/eschborn-frankfurt-2024-result-profile.jpg,1.WT.B,UCI.WR.C3,2,85,42,410,Sprintof35riders,1.UWT,ME - Men Elite,https://www.procyclingstats.com/race/eschborn-frankfurt/2024,https://www.worldcyclingstats.com/en/race/eschborn-frankfurt/2024,1,0,0,0,NULL,NULL,2025-02-07 07:28:55.2027860
eschborn-frankfurt/2025,eschborn-frankfurt/2025,NULL,NULL,0,Eschborn - Frankfurt,2025-05-01 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,1.WT.B,UCI.WR.C3,0,NULL,NULL,56,?-letusknow!,1.UWT,ME - Men Elite,https://www.procyclingstats.com/race/eschborn-frankfurt/2025,https://www.worldcyclingstats.com/en/race/eschborn-frankfurt/2025,0,0,0,0,NULL,NULL,2025-02-06 20:01:50.4301810
eschborn-frankfurt-u23/2024,eschborn-frankfurt-u23/2024,NULL,NULL,0,Eschborn - Frankfurt U23,2024-05-01 00:00:00.000,One-day race,129,1755,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/aa/eschborn-frankfurt-u23-2024-result-sprint.jpg,1.2,UCI.WR.2U,2,49,380,4,Sprintof7riders,1.2U,MU - Men U23,https://www.procyclingstats.com/race/eschborn-frankfurt-u23/2024,https://www.worldcyclingstats.com/en/race/eschborn-frankfurt-u23/2024,0,0,0,1,NULL,NULL,2025-01-28 13:24:08.6765080
eschborn-frankfurt-u23/2025,eschborn-frankfurt-u23/2025,NULL,NULL,0,Eschborn - Frankfurt U23,2025-05-01 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,1.2,UCI.WR.2U,0,NULL,NULL,NULL,?-letusknow!,1.2U,MU - Men U23,https://www.procyclingstats.com/race/eschborn-frankfurt-u23/2025,https://www.worldcyclingstats.com/en/race/eschborn-frankfurt-u23/2025,0,0,0,0,NULL,NULL,2025-02-06 20:01:51.6049900
etoile-de-besseges/2024,NULL,NULL,NULL,1,Étoile de Bessèges,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,NULL
etoile-de-besseges/2024/stage-1,etoile-de-besseges/2024/stage-1,stage-1,etoile-de-besseges/2024,1,Stage 1 | Bellegarde - Bellegarde,2024-01-31 00:00:00.000,Multi-day race,161,518,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ab/etoile-de-besseges-2024-stage-1-profile.jpg,2.1.Stage,UCI.WR.1.Stage,3,21,90,245,?-letusknow!,2.1,ME - Men Elite,https://www.procyclingstats.com/race/etoile-de-besseges/2024/stage-1,https://www.worldcyclingstats.com/en/race/etoile-de-besseges/2024/stage-1,0,0,0,1,NULL,NULL,2025-01-28 13:24:15.2056310
etoile-de-besseges/2024/stage-2,etoile-de-besseges/2024/stage-2,stage-2,etoile-de-besseges/2024,1,Stage 2 | Marguerittes - Rousson,2024-02-01 00:00:00.000,Multi-day race,164,2060,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/bd/etoile-de-besseges-2024-stage-2-profile.jpg,2.1.Stage,UCI.WR.1.Stage,3,82,90,245,Sprintofsmallgroup,2.1,ME - Men Elite,https://www.procyclingstats.com/race/etoile-de-besseges/2024/stage-2,https://www.worldcyclingstats.com/en/race/etoile-de-besseges/2024/stage-2,1,0,0,0,NULL,NULL,2025-02-07 07:28:58.1485960
etoile-de-besseges/2024/stage-3,etoile-de-besseges/2024/stage-3,stage-3,etoile-de-besseges/2024,1,Stage 3 | Bessèges - Bessèges,2024-02-02 00:00:00.000,Multi-day race,161,2326,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/dc/etoile-de-besseges-2024-stage-3.png,2.1.Stage,UCI.WR.1.Stage,2,84,90,245,Sprintoflargegroup,2.1,ME - Men Elite,https://www.procyclingstats.com/race/etoile-de-besseges/2024/stage-3,https://www.worldcyclingstats.com/en/race/etoile-de-besseges/2024/stage-3,1,0,0,0,NULL,NULL,2025-02-07 07:29:01.5679420
etoile-de-besseges/2024/stage-4,etoile-de-besseges/2024/stage-4,stage-4,etoile-de-besseges/2024,1,Stage 4 | Méjannes-le-Clap - Méjannes-le-Clap,2024-02-03 00:00:00.000,Multi-day race,158,1801,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/cf/etoile-de-besseges-2024-stage-4.jpg,2.1.Stage,UCI.WR.1.Stage,3,56,90,245,Sprintofsmallgroup,2.1,ME - Men Elite,https://www.procyclingstats.com/race/etoile-de-besseges/2024/stage-4,https://www.worldcyclingstats.com/en/race/etoile-de-besseges/2024/stage-4,1,0,0,0,NULL,NULL,2025-02-07 07:29:05.1904650
etoile-de-besseges/2024/stage-5,etoile-de-besseges/2024/stage-5,stage-5,etoile-de-besseges/2024,1,Stage 5 (ITT) | Alès - Alès,2024-02-04 00:00:00.000,Multi-day race,11,172,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/aa/etoile-de-besseges-2024-stage-5.jpg,2.1.Stage,UCI.WR.1.Stage,3,23,90,245,NULL,2.1,ME - Men Elite,https://www.procyclingstats.com/race/etoile-de-besseges/2024/stage-5,https://www.worldcyclingstats.com/en/race/etoile-de-besseges/2024/stage-5,1,0,0,0,NULL,NULL,2025-02-07 07:29:08.8728610
etoile-de-besseges/2025,NULL,NULL,NULL,0,Étoile de Bessèges,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-02-06 20:01:52.8287670
etoile-de-besseges/2025/stage-1,etoile-de-besseges/2025/stage-1,stage-1,etoile-de-besseges/2025,1,Stage 1 | Bellegarde - Bellegarde,2025-02-05 00:00:00.000,Multi-day race,159,521,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ff/etoile-de-besseges-2025-stage-1-profile.jpg,2.1.Stage,UCI.WR.1.Stage,3,19,60,358,Sprintoflargegroup,2.1,ME - Men Elite,https://www.procyclingstats.com/race/etoile-de-besseges/2025/stage-1,https://www.worldcyclingstats.com/en/race/etoile-de-besseges/2025/stage-1,1,0,0,0,NULL,NULL,2025-02-07 07:29:12.1957460
etoile-de-besseges/2025/stage-2,etoile-de-besseges/2025/stage-2,stage-2,etoile-de-besseges/2025,1,Stage 2 | Domessargues - Marguerittes,2025-02-06 00:00:00.000,Multi-day race,166,1424,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/cc/etoile-de-besseges-2025-stage-2-profile.jpg,2.1.Stage,UCI.WR.1.Stage,2,35,60,358,Sprintoflargegroup,2.1,ME - Men Elite,https://www.procyclingstats.com/race/etoile-de-besseges/2025/stage-2,https://www.worldcyclingstats.com/en/race/etoile-de-besseges/2025/stage-2,1,0,0,0,NULL,NULL,2025-02-07 07:29:15.1357000
etoile-de-besseges/2025/stage-3,etoile-de-besseges/2025/stage-3,stage-3,etoile-de-besseges/2025,1,Stage 3 | Bessèges - Bessèges,2025-02-07 00:00:00.000,Multi-day race,164,2074,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ae/etoile-de-besseges-2025-stage-3-profile.jpg,2.1.Stage,UCI.WR.1.Stage,2,78,60,358,?-letusknow!,2.1,ME - Men Elite,https://www.procyclingstats.com/race/etoile-de-besseges/2025/stage-3,https://www.worldcyclingstats.com/en/race/etoile-de-besseges/2025/stage-3,0,0,0,1,NULL,NULL,2025-02-06 20:01:57.2122210
etoile-de-besseges/2025/stage-4,etoile-de-besseges/2025/stage-4,stage-4,etoile-de-besseges/2025,1,Stage 4 | Vauvert - Le Mont Bouquet,2025-02-08 00:00:00.000,Multi-day race,156,1867,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/fe/etoile-de-besseges-2025-stage-4-profile.jpg,2.1.Stage,UCI.WR.1.Stage,3,133,60,358,?-letusknow!,2.1,ME - Men Elite,https://www.procyclingstats.com/race/etoile-de-besseges/2025/stage-4,https://www.worldcyclingstats.com/en/race/etoile-de-besseges/2025/stage-4,0,0,0,1,NULL,NULL,2025-02-06 20:01:59.4602100
etoile-de-besseges/2025/stage-5,etoile-de-besseges/2025/stage-5,stage-5,etoile-de-besseges/2025,1,Stage 5 (ITT) | Alès - L'Hermitage,2025-02-09 00:00:00.000,Multi-day race,11,174,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/fb/etoile-de-besseges-2025-stage-5-profile.jpg,2.1.Stage,UCI.WR.1.Stage,3,23,60,358,NULL,2.1,ME - Men Elite,https://www.procyclingstats.com/race/etoile-de-besseges/2025/stage-5,https://www.worldcyclingstats.com/en/race/etoile-de-besseges/2025/stage-5,0,0,0,1,NULL,NULL,2025-02-06 20:02:00.7255000
european-championships-road-race/2024,european-championship-wj-itt/2024,NULL,NULL,0,European Championships,2024-09-11 00:00:00.000,One-day race,13,62,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/dd/european-championship-wj-itt-2024-result-sprint.jpg,,,1,0,NULL,1,NULL,CC,WJ - Women Juniors,https://www.procyclingstats.com/race/european-championship-wj-itt/2024,https://www.worldcyclingstats.com/en/race/european-championships-road-race/2024,0,0,0,1,NULL,NULL,2025-01-30 15:04:03.1804250
european-championships-u23-road-race/2024,european-championship-wj-itt/2024,NULL,NULL,0,European Championships,2024-09-11 00:00:00.000,One-day race,13,62,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/dd/european-championship-wj-itt-2024-result-sprint.jpg,,,1,0,NULL,1,NULL,CC,WJ - Women Juniors,https://www.procyclingstats.com/race/european-championship-wj-itt/2024,https://www.worldcyclingstats.com/en/race/european-championships-u23-road-race/2024,0,0,0,1,NULL,NULL,2025-01-30 15:04:04.4596370
european-championships-women-road-race/2024,european-championship-wj-itt/2024,NULL,NULL,0,European Championships,2024-09-11 00:00:00.000,One-day race,13,62,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/dd/european-championship-wj-itt-2024-result-sprint.jpg,,,1,0,NULL,1,NULL,CC,WJ - Women Juniors,https://www.procyclingstats.com/race/european-championship-wj-itt/2024,https://www.worldcyclingstats.com/en/race/european-championships-women-road-race/2024,0,0,0,1,NULL,NULL,2025-01-30 15:04:05.7112700
euro-shop-elfstedenronde/2024,circuit-des-xi-villes/2024,NULL,NULL,0,Euro Shop Elfstedenronde,2024-05-05 00:00:00.000,One-day race,200,375,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/dd/circuit-des-xi-villes-2024-result-finish.jpg,1.1,UCI.WR.1,1,0,173,74,Sprintofsmallgroup,1.1,ME - Men Elite,https://www.procyclingstats.com/race/circuit-des-xi-villes/2024,https://www.worldcyclingstats.com/en/race/euro-shop-elfstedenronde/2024,1,0,0,0,0,NULL,2025-02-07 07:29:18.2295140
euro-shop-elfstedenronde/2025,NULL,NULL,NULL,0,Euro Shop Elfstedenronde,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:02:02.0715310
exterioo-classic-brugge-de-panne/2024,exterioo-classic-brugge-de-panne-we/2024,NULL,NULL,0,Exterioo Classic Brugge - De Panne,2024-03-21 00:00:00.000,One-day race,155,207,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ef/exterioo-classic-brugge-de-panne-we-2024-result-profile-n2.jpg,F-1.WWT,UCI.WE.WWT,1,0,27,719,Sprintoflargegroup,1.WWT,WE - Women Elite,https://www.procyclingstats.com/race/exterioo-classic-brugge-de-panne-we/2024,https://www.worldcyclingstats.com/en/race/exterioo-classic-brugge-de-panne/2024,0,0,0,1,NULL,NULL,2025-02-03 11:39:11.0560770
exterioo-classic-brugge-de-panne/2025,NULL,NULL,NULL,0,Exterioo Classic Brugge - De Panne,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:02:03.3587690
famenne-ardenne-classic/2024,famenne-ardenne-classic/2024,NULL,NULL,0,Famenne Ardenne Classic,2024-04-28 00:00:00.000,One-day race,195,2972,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ba/famenne-ardenne-classic-2024-result-profile.png,1.1,UCI.WR.1,2,98,143,135,Sprintoflargegroup,1.1,ME - Men Elite,https://www.procyclingstats.com/race/famenne-ardenne-classic/2024,https://www.worldcyclingstats.com/en/race/famenne-ardenne-classic/2024,1,0,0,0,0,NULL,2025-02-07 07:29:20.6200490
famenne-ardenne-classic/2025,famenne-ardenne-classic/2025,NULL,NULL,0,Famenne Ardenne Classic,2025-05-04 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,1.1,UCI.WR.1,0,NULL,NULL,39,?-letusknow!,1.1,ME - Men Elite,https://www.procyclingstats.com/race/famenne-ardenne-classic/2025,https://www.worldcyclingstats.com/en/race/famenne-ardenne-classic/2025,0,0,0,0,NULL,NULL,2025-02-06 20:02:04.5981940
faun-ardeche-classic/2024,faun-ardeche-classic/2024,NULL,NULL,0,Faun Ardèche Classic,2024-02-24 00:00:00.000,One-day race,169,3080,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ae/faun-ardeche-classic-2024-result-profile.jpg,1.PRO,UCI.WR.Pro,2,195,45,403,Sprintofsmallgroup,1.Pro,ME - Men Elite,https://www.procyclingstats.com/race/faun-ardeche-classic/2024,https://www.worldcyclingstats.com/en/race/faun-ardeche-classic/2024,1,0,0,0,NULL,NULL,2025-02-07 07:29:23.1361850
faun-ardeche-classic/2025,faun-ardeche-classic/2025,NULL,NULL,0,Faun Ardèche Classic,2025-03-01 00:00:00.000,One-day race,170,NULL,NULL,Planned,NULL,1.PRO,UCI.WR.Pro,0,NULL,NULL,371,?-letusknow!,1.Pro,ME - Men Elite,https://www.procyclingstats.com/race/faun-ardeche-classic/2025,https://www.worldcyclingstats.com/en/race/faun-ardeche-classic/2025,0,0,0,0,NULL,NULL,2025-02-06 20:02:05.8163410
